y,x
178.673,608.28
165.863,351.324
106.083,422.164
255.96,499.444
211.125,545.168
102.667,97.588
82.598,286.924
51,396.404
87.722,235.404
67.653,288.856
72.35,635.972
97.97,182.596
197.888,395.76
197.888,324.92
262.792,339.088
366.553,514.256
313.605,500.088
373.385,554.184
387.476,400.268
232.475,283.06
380.217,463.38
408.399,491.072
234.982,479.936
267.007,478.004
210.216,518.576
184.596,617.752
121.4,387.2
229.858,190.136
454.033,613.888
54.788,330.528
170.505,315.072
71.868,335.68
115.422,460.616
268.288,219.76
222.599,192.712
230.712,267.416
183.315,238.436
284.514,472.852
98.769,464.48
94.499,385.912
45.821,493.46
299.886,394.928
168.37,264.84
77.901,340.376
222.654,467.888
147.075,339.088
88.576,532.932
106.937,296.584
78.328,414.436
139.389,473.04
179.954,523.272
166.29,480.124
209.844,427.316
284.996,225.1
451.953,530.356
281.153,445.992
127.006,534.22
116.331,458.228
211.125,284.348
132.13,506.528
218.811,460.804
159.031,483.344
83.879,527.78
329.404,395.76
125.298,314.616
146.221,481.412
101.386,508.46
100.105,464.668
98.824,259.232
83.025,393.184
183.37,336.512
111.634,209.644
197.888,394.472
229.913,527.78
59.967,538.728
131.276,241.844
108.218,645.632
61.248,531
260.23,389.32
340.933,606.348
178.673,415.08
127.86,405.42
187.64,527.78
237.599,347.46
87.722,337.8
71.496,338.444
181.235,547.744
113.769,328.14
132.557,286.28
189.348,431.18
252.117,260.52
207.282,334.58
129.995,337.8
88.948,636.428
49.237,458.04
162.392,535.964
85.105,454.176
116.276,93.536
94.072,222.336
260.175,275.788
233.701,131.532
305.864,616.464
274.693,275.788
243.522,129.6
354.115,54.252
393.826,299.616
227.723,248.096
110.725,434.212
56.923,518.576
433.165,646.276
199.169,391.896
334.101,317.836
313.178,456.94
339.225,520.696
283.288,494.936
428.895,423.452
411.388,503.952
278.164,480.768
397.724,623.736
411.815,684.272
357.586,438.908
399.859,474.972
238.453,297.872
272.186,336.512
295.244,347.46
267.062,332.004
334.101,320.412
142.805,308.176
319.583,289.5
300.795,521.984
419.501,597.332
368.688,541.948
317.875,415.08
160.312,423.452
118.466,503.952
448.537,347.46
189.775,417.012
337.944,445.992
137.254,519.408
200.45,476.904
382.779,478.836
330.685,320.412
340.933,534.864
472.876,362.272
394.308,398.336
411.815,378.372
383.633,531.644
436.581,520.696
184.651,295.94
376.801,537.44
459.212,284.992
450.672,487.852
443.358,175.324
353.261,320.868
302.875,483.8
417.311,127.668
370.768,309.92
363.936,154.072
446.347,280.296
455.314,226.2
427.986,284.16
338.743,177.9
314.404,391.064
428.413,536.608
280.671,189.492
331.484,177.9
335.327,483.156
310.134,607.448
427.986,177.9
360.947,530.168
117.612,350.036
295.671,477.548
300.795,478.836
282.434,351.324
185.505,313.328
122.736,324.92
179.527,209.644
178.673,485.92
213.26,572.86
185.505,176.8
299.087,357.12
339.225,338.444
263.219,344.24
219.665,578.012
106.083,241.2
115.05,406.708
222.227,501.376
362.71,486.564
363.564,496.868
79.182,465.312
86.868,335.224
154.334,481.412
239.734,342.308
278.164,344.24
167.998,513.612
117.612,414.436
136.827,431.18
137.681,366.136
88.576,404.776
158.604,399.624
132.984,409.928
129.568,433.112
127.86,349.392
225.643,299.16
155.188,388.676
156.042,330.072
223.935,347.46
311.897,287.568
318.302,246.996
122.736,381.592
102.667,435.688
159.458,406.708
169.651,161.8
373.757,459.972
147.874,163.732
170.505,142.48
219.61,79.368
287.93,615.82
162.392,599.72
87.667,324.088
163.728,292.076
209.417,284.348
147.075,359.052
175.257,281.128
166.717,313.328
143.659,391.252
115.05,517.476
117.185,437.62
93.273,444.06
269.197,350.68
218.384,422.164
230.34,272.112
265.354,262.452
314.886,316.548
188.921,335.868
187.64,342.308
64.237,249.572
150.918,512.324
91.992,406.708
214.541,318.48
94.554,276.62
182.089,326.852
213.26,445.348
163.301,191.612
209.844,436.976
146.221,248.284
139.389,400.268
237.172,400.268
228.205,634.04
109.499,291.432
179.954,329.428
141.524,289.5
238.88,521.34
215.822,305.6
110.353,247.64
143.659,277.908
171.414,334.58
77.047,549.676
68.934,548.388
260.657,342.308
339.225,345.528
209.417,324.92
164.582,190.324
64.237,528.424
60.821,536.152
121.882,321.7
126.579,414.436
117.612,278.552
53.135,688.78
267.434,336.968
161.965,479.936
126.951,443.872
202.53,248.096
111.152,246.808
210.216,510.848
136.345,297.04
80.408,213.964
187.158,295.108
132.929,411.672
113.714,274.5
117.984,389.776
46.248,418.756
62.474,402.656
104.32,165.664
113.714,99.976
188.439,385.912
123.535,213.32
229.431,184.984
260.175,204.948
170.505,154.716
82.116,260.976
146.166,334.392
131.648,314.428
55.642,218.472
53.934,251.316
107.736,627.412
439.57,358.408
367.834,474.328
420.782,403.488
457.931,456.94
438.289,332.004
402.421,249.572
393.454,308.82
433.592,447.924
370.396,462.092
391.746,436.976
365.699,505.884
394.308,185.816
416.085,503.308
377.228,526.492
428.041,418.944
457.931,445.992
400.286,355.832
350.754,546.456
304.211,445.992
410.534,301.092
346.911,516.832
442.986,674.612
434.873,567.064
354.17,513.612
424.198,457.584
342.641,307.532
407.118,619.872
245.712,515.544
391.746,403.488
439.57,410.572
129.141,325.564
201.731,324.92
141.951,511.036
166.717,517.476
172.695,558.692
194.472,527.136
185.505,241.844
109.072,458.228
140.243,470.464
176.111,430.536
80.463,512.968
64.237,500.088
165.009,491.072
92.419,418.944
140.67,259.876
187.64,341.02
135.973,474.972
222.654,381.592
278.591,544.524
179.954,404.132
295.244,500.088
223.508,520.696
166.717,332.004
156.896,442.128
178.673,454.364
215.395,496.868
132.13,471.752
155.615,520.696
171.841,570.284
209.417,150.396
267.489,261.164
172.695,303.024
390.465,388.032
110.78,348.104
103.521,431.824
109.072,433.112
147.075,477.548
139.389,523.272
107.364,473.04
100.105,400.268
83.025,440.84
186.786,350.68
184.651,386.744
237.172,292.72
134.692,279.84
134.692,312.04
73.631,414.436
110.353,275.976
140.243,276.62
188.921,447.28
310.189,520.052
459.212,618.584
121.028,428.604
110.78,399.624
124.017,404.776
121.882,515.544
131.276,429.248
123.163,530.356
101.386,590.892
100.959,230.252
107.364,96.3
195.753,432.468
204.293,576.08
152.199,648.852
115.05,494.292
95.835,473.04
103.521,438.264
117.612,407.996
405.782,536.608
408.344,559.792
423.289,631.276
378.454,376.252
230.712,329.884
201.676,459.328
245.23,491.528
132.075,327.952
170.932,478.004
226.869,493.46
124.816,400.08
322.517,108.992
48.383,471.564
360.947,163.088
240.96,367.88
253.77,505.696
154.279,432.924
122.681,437.432
155.133,367.236
157.695,219.116
442.504,642.224
