y,x
141.524,404.776
162.447,176.156
115.904,415.08
132.984,402.2
260.657,569.64
163.246,497.968
177.764,575.892
275.974,463.192
265.299,540.472
224.734,327.952
188.012,270.636
94.072,636.428
66.317,396.86
255.051,341.476
241.814,124.448
176.91,313.14
196.125,294.464
123.108,546.912
81.689,295.752
93.218,319.58
234.982,208.168
195.698,246.164
80.408,589.416
132.502,420.688
126.097,330.528
266.58,364.016
95.408,281.772
125.725,394.472
133.838,413.792
283.715,403.488
189.775,493.648
94.127,275.332
155.188,666.884
77.901,317.836
258.949,464.668
231.621,378.372
215.395,412.504
75.766,504.596
163.728,563.2
138.108,360.984
202.585,431.18
285.85,411.86
93.273,397.048
139.389,411.86
108.218,497.512
170.133,527.136
119.747,536.152
138.535,514.256
181.235,490.428
222.227,344.884
228.205,349.392
159.885,394.472
170.56,569.64
101.331,646.088
45.821,172.104
340.933,400.268
171.841,456.94
204.293,424.74
261.511,512.324
102.24,322.988
337.517,366.136
188.921,425.384
153.053,313.972
273.467,392.54
87.295,531.644
182.943,219.304
271.759,412.504
174.83,502.02
83.879,448.568
116.331,306.888
59.54,311.396
156.896,472.396
81.744,500.088
110.78,310.752
154.334,379.66
201.304,303.024
306.773,297.872
95.835,611.5
357.586,308.82
221.373,436.976
260.657,120.128
168.425,334.58
150.064,523.916
117.185,485.276
297.379,642.412
81.744,277.908
170.56,587.028
173.494,558.504
191.428,492.816
70.16,539.184
152.998,621.616
77.846,443.872
97.488,490.24
75.284,246.808
99.623,606.16
93.645,222.336
61.193,284.804
93.218,298.972
123.108,289.312
59.058,289.312
214.486,279.008
189.293,304.768
151.29,361.44
217.048,363.372
164.527,447.736
59.058,552.064
78.273,512.136
99.196,658.968
141.896,361.44
97.061,371.744
53.08,292.532
64.237,390.608
102.667,341.664
162.447,300.448
145.367,529.712
56.551,359.052
130.422,266.316
51,427.316
64.237,430.536
155.188,670.748
234.183,355.188
66.372,605.06
103.521,366.136
219.238,436.976
177.819,625.024
77.901,380.304
278.591,453.72
314.886,494.936
357.586,554.828
387.049,306.244
342.641,291.432
387.476,462.092
348.192,692
117.185,475.616
130.422,417.656
156.469,241.2
94.554,313.328
65.518,519.408
219.238,359.696
132.557,212.864
65.518,327.496
79.609,411.86
81.317,455.652
112.915,130.432
252.117,235.404
170.133,458.872
241.015,270.824
241.015,284.992
215.822,299.16
170.133,362.272
159.885,644.344
119.747,653.36
129.995,507.172
340.079,315.904
185.505,358.408
194.899,236.692
110.353,226.388
116.331,306.244
111.634,306.244
178.246,488.496
86.014,443.416
181.235,488.496
186.359,541.304
203.866,278.552
299.514,346.172
241.869,445.348
294.817,393.828
237.599,370.644
321.291,397.048
122.681,629.988
135.064,625.48
50.091,374.32
52.653,452.888
56.069,562.368
194.844,269.992
112.006,199.796
149.582,519.864
41.978,150.852
141.951,349.392
74.912,653.36
134.692,234.76
167.144,303.024
400.286,279.196
119.747,355.188
359.721,398.336
145.367,398.336
82.598,349.392
147.502,483.344
67.653,351.324
72.35,530.356
152.199,407.996
136.827,348.104
97.97,215.44
252.117,276.62
156.469,192.9
155.615,390.608
225.643,466.6
124.017,358.408
86.441,400.912
176.538,344.24
133.411,525.204
176.111,327.496
160.312,481.412
201.304,277.908
285.85,538.728
188.921,415.08
110.78,340.376
195.753,382.88
233.756,384.168
214.541,331.36
161.166,321.7
192.764,318.48
233.329,531.644
211.125,272.756
87.722,344.24
178.246,236.692
159.885,338.444
132.557,339.088
68.08,417.012
71.069,447.924
241.869,228.32
65.518,435.688
127.006,324.92
53.934,528.88
127.805,525.016
47.956,282.872
70.16,316.36
434.818,231.352
47.102,399.436
240.96,297.684
121.827,300.904
151.717,275.788
135.064,166.308
165.808,174.68
267.434,57.472
227.296,148.276
117.984,332.46
65.89,326.02
121.4,331.816
280.671,376.252
76.193,265.028
138.535,424.74
269.624,379.016
159.885,475.616
214.114,484.632
143.659,569.64
106.083,431.824
111.634,502.02
126.579,468.532
244.004,492.36
133.411,485.276
158.604,467.888
77.047,626.956
282.434,476.904
309.762,545.812
138.108,444.704
110.353,420.232
215.822,499.444
242.296,505.884
174.83,532.932
125.298,407.352
317.875,394.472
119.747,345.528
116.331,406.708
90.711,466.6
137.254,509.748
159.031,465.956
226.07,295.94
116.331,432.468
182.943,478.192
147.075,421.52
56.551,74.404
191.483,444.06
184.224,474.328
219.238,465.956
167.144,461.448
205.147,488.496
112.915,456.94
51,461.448
177.392,474.972
135.973,483.988
146.221,489.784
234.183,479.48
207.709,335.224
121.882,545.812
199.596,476.904
380.217,479.48
155.987,459.328
365.644,644.8
127.805,545.624
65.463,453.532
50.518,380.76
164.1,231.352
211.07,483.8
218.756,72.284
58.631,52.964
49.237,204.948
261.456,438.72
410.906,658.968
157.268,219.76
53.08,470.92
51.799,334.392
217.902,528.88
56.923,470.276
181.235,501.376
195.326,376.44
210.698,458.228
183.37,334.58
61.248,540.016
426.333,431.824
430.176,471.752
340.079,314.616
426.76,214.152
86.441,281.128
112.915,404.132
178.246,453.72
290.547,444.704
317.021,426.672
133.411,307.532
209.844,514.9
228.205,514.9
230.34,489.784
113.769,469.82
119.747,434.4
242.296,496.868
138.535,499.444
161.593,657.224
291.828,301.092
72.35,386.744
152.199,271.468
205.147,406.064
178.246,504.596
179.954,431.824
166.717,508.46
108.218,192.9
165.009,490.428
134.692,491.716
243.15,306.244
230.767,368.068
229.059,346.816
176.111,608.28
234.982,555.928
53.08,503.12
261.029,230.064
270.85,409.096
243.949,558.504
167.943,517.932
436.953,182.408
193.136,279.008
217.902,375.608
67.598,240.368
244.376,213.32
268.715,65.2
177.764,317.004
226.442,624.836
302.021,91.604
232.42,605.516
150.863,194.644
182.461,599.076
65.036,253.892
240.106,271.28
311.415,448.38
77.901,574.792
128.714,527.136
140.243,481.412
132.13,327.496
197.034,552.252
91.992,245.064
191.483,465.956
78.328,479.48
105.656,655.936
170.133,500.088
87.722,541.304
219.238,438.908
128.714,464.024
192.337,511.036
109.072,390.608
123.163,655.936
188.921,360.984
129.141,444.704
137.254,550.964
88.576,532.288
168.425,543.236
239.734,488.496
152.199,471.108
287.131,409.284
345.63,433.756
197.888,433.756
150.918,380.948
94.127,603.772
93.273,467.244
169.279,417.656
66.799,261.164
281.58,292.076
328.55,455.652
424.198,460.16
459.212,468.532
211.979,301.092
63.383,440.196
71.069,540.66
153.48,470.464
232.902,448.568
236.318,552.252
206.001,431.824
184.224,407.996
122.309,405.42
180.808,541.304
152.199,521.984
111.634,216.084
159.885,299.16
102.667,471.752
266.208,392.54
445.975,451.144
261.511,449.212
130.422,490.428
86.441,326.208
148.356,609.568
201.304,337.8
169.224,527.592
118.411,380.76
55.215,343.408
232.42,208.168
174.775,430.992
85.959,119.94
62.047,205.592
284.514,82.588
72.722,425.84
127.378,391.708
47.102,394.928
112.86,295.108
250.354,385.268
107.736,443.228
255.051,279.008
113.769,303.024
265.354,269.536
121.882,444.704
116.331,284.348
127.006,342.952
192.337,625.668
72.35,346.816
80.463,326.852
147.502,465.312
143.659,521.984
167.144,610.212
267.489,346.816
131.276,355.188
178.673,639.192
59.967,507.172
73.631,258.588
311.47,232.184
93.273,426.028
159.885,353.9
75.766,428.604
197.888,537.44
87.722,288.212
145.367,344.24
212.833,275.976
88.576,431.824
234.183,481.412
81.744,314.616
66.372,406.064
161.166,425.384
81.744,288.856
179.527,226.388
155.188,345.528
109.499,472.396
79.609,610.212
197.888,499.444
128.714,286.28
75.766,335.868
230.767,388.032
58.259,232.828
155.188,316.548
64.664,289.5
170.56,138.804
150.064,316.548
228.205,348.748
180.808,663.664
223.508,605.704
71.868,548.2
82.116,327.308
150.436,603.584
170.078,557.86
205.946,615.176
52.653,550.776
217.475,333.748
233.274,322.8
242.241,366.592
67.598,315.072
343.44,330.528
49.664,438.72
53.934,321.512
70.16,403.944
55.642,219.76
147.447,182.408
243.095,335.68
66.744,475.428
138.053,302.192
120.973,391.064
259.748,525.66
65.036,435.5
93.218,364.016
59.912,317.648
126.524,329.24
248.646,392.996
75.766,272.756
290.547,397.048
208.563,601.84
230.767,262.452
126.579,153.616
209.417,521.34
215.822,435.688
273.894,503.308
279.018,409.284
258.949,344.884
133.838,494.936
135.546,401.556
293.963,350.036
161.593,434.4
171.414,422.808
119.747,480.124
67.226,645.632
69.788,284.348
156.469,453.076
65.945,491.072
239.734,397.048
62.956,299.804
321.291,413.792
228.205,283.704
145.367,548.388
84.733,493.648
299.514,346.816
73.204,133.652
122.736,581.876
184.224,386.1
290.12,232.828
322.999,386.1
128.232,499.256
193.136,454.82
60.766,156.004
147.874,389.132
187.158,159.868
91.083,146.988
67.171,65.2
228.15,379.472
352.035,360.984
175.684,451.144
188.067,526.492
75.766,243.776
172.695,304.312
194.472,407.352
194.472,397.692
69.361,465.956
73.631,418.944
98.397,425.384
55.27,199.34
122.736,355.188
227.351,462.092
208.99,509.748
85.16,618.584
67.226,543.236
242.296,505.884
180.808,391.252
190.629,313.972
248.701,330.716
185.932,339.732
144.513,501.376
317.448,528.424
226.924,302.38
155.188,389.964
165.436,597.332
115.05,498.156
72.35,500.732
244.858,396.404
191.91,167.14
365.272,441.484
225.643,230.252
239.734,352.612
208.99,392.54
185.505,342.308
145.367,382.236
156.042,461.448
77.474,487.852
118.893,489.784
161.593,512.324
175.684,509.748
252.544,333.292
235.037,435.688
185.932,548.388
64.237,644.988
166.29,398.98
308.481,308.176
234.61,386.744
269.624,294.008
321.291,514.9
310.616,482.056
285.423,486.564
136.827,429.248
162.447,356.476
180.381,417.656
290.547,439.552
122.309,323.632
197.461,401.556
189.348,342.952
261.938,294.652
322.999,353.9
297.806,424.74
293.109,386.1
282.434,568.996
136.4,322.344
248.701,496.868
293.109,493.004
304.211,543.236
70.642,410.572
98.397,263.096
249.982,204.492
291.401,337.8
144.513,232.828
142.323,340.832
204.665,489.596
149.155,549.488
49.237,607.448
238.398,555.928
47.102,218.472
95.78,146.988
196.979,236.504
274.266,223.624
41.551,179.832
182.034,480.58
161.166,387.388
117.612,411.86
202.585,411.86
151.772,508.46
124.017,599.908
83.879,478.192
119.747,346.816
165.009,410.572
143.659,561.268
191.056,281.128
365.272,544.524
168.425,536.152
223.508,544.524
291.401,351.324
131.276,478.836
344.349,318.48
85.16,413.792
242.296,336.512
355.878,321.7
205.147,435.688
261.511,380.304
156.896,386.1
209.417,507.172
86.014,313.972
143.659,557.404
426.76,203.848
344.349,425.384
157.75,414.436
163.728,437.62
159.885,451.788
192.337,274.044
159.031,513.612
145.367,490.428
186.359,463.38
188.067,389.32
93.273,438.908
102.24,394.472
219.238,499.444
148.356,550.32
165.863,304.956
185.505,414.436
77.901,584.452
118.466,455.008
99.251,498.8
125.725,378.372
179.954,471.108
84.306,686.204
390.892,480.124
453.234,498.8
269.142,569.452
327.641,328.596
170.078,523.728
88.948,449.024
84.678,418.112
53.934,131.532
71.014,305.412
196.125,281.584
353.688,306.7
284.941,120.584
245.23,93.536
291.773,112.212
320.382,483.8
391.264,320.868
126.524,500.544
173.067,521.152
147.874,429.704
98.342,335.68
238.88,295.296
191.483,382.88
149.637,545.812
159.031,290.788
71.496,470.464
203.012,342.952
164.582,507.172
218.811,261.164
88.576,438.264
174.83,491.072
212.833,493.004
68.934,471.752
244.004,334.58
126.579,564.488
235.891,501.376
324.707,330.716
117.612,354.544
219.238,469.82
249.982,493.004
130.422,329.428
185.505,467.888
81.744,428.604
110.353,606.992
162.02,561.912
138.535,391.896
117.612,391.252
180.808,405.42
168.425,398.336
192.337,312.684
139.389,447.28
109.072,494.292
79.609,487.208
129.995,444.704
377.655,514.9
90.284,379.016
79.182,417.656
133.838,493.004
192.337,437.62
175.257,677.832
187.64,312.684
246.566,527.78
115.477,545.168
129.141,531.644
195.753,326.208
261.938,465.956
185.505,505.24
101.386,644.988
82.598,616.008
186.786,611.5
268.343,633.396
166.717,543.88
110.78,348.748
47.102,456.108
285.368,500.544
229.004,453.532
119.692,434.856
178.618,289.956
144.031,517.288
58.204,450.956
356.677,490.24
236.263,508.272
127.378,321.512
217.902,244.876
189.72,249.384
184.169,185.628
287.076,497.968
84.678,353.712
291.773,433.568
289.638,333.104
320.382,102.552
239.252,630.632
77.419,412.96
156.414,496.68
52.226,532.1
236.263,521.796
139.334,377.54
286.222,291.244
191.001,322.8
107.364,427.96
183.37,394.472
168.852,421.52
296.952,257.3
59.54,643.7
172.695,355.188
214.114,435.044
59.113,341.02
100.959,433.756
77.474,206.424
153.053,87.928
238.453,344.24
340.506,456.296
162.874,444.06
186.786,305.6
185.932,359.696
176.965,347.46
147.075,303.668
176.965,409.284
199.596,533.576
124.017,343.596
186.786,312.684
221.8,341.664
236.318,392.54
161.593,406.708
200.877,502.02
182.089,534.22
94.981,393.828
91.565,318.48
61.675,239.268
300.368,341.02
293.963,395.116
82.171,299.16
466.898,147.82
165.009,360.34
261.938,527.136
179.527,303.668
289.266,393.828
338.798,561.912
238.88,342.308
203.439,415.08
188.494,384.812
186.786,404.776
159.031,327.496
210.698,228.964
71.069,265.672
261.511,282.416
126.579,308.176
233.756,271.468
308.054,531
136.4,240.556
109.499,163.92
89.857,309.464
252.971,165.852
114.995,278.364
51.799,513.424
85.532,639.648
216.621,492.816
296.47,451.6
324.225,542.404
59.058,130.244
332.338,423.264
56.496,226.2
57.35,249.384
43.259,458.04
149.155,440.652
234.982,96.756
320.809,148.92
139.334,516
138.053,336.968
156.841,336.968
236.69,98.688
130.367,68.42
117.557,224.912
121.827,304.124
229.858,499.256
123.535,292.532
102.24,393.184
201.304,355.188
77.474,239.912
215.822,304.312
347.338,286.28
224.789,141.38
101.813,359.052
89.003,395.76
137.681,297.228
143.232,319.124
111.207,431.18
434.873,614.076
295.244,209.644
51,548.388
69.788,431.18
138.962,540.016
131.276,556.116
270.051,355.188
149.637,486.564
156.469,511.036
241.442,483.988
229.486,289.5
290.547,246.996
291.828,391.252
156.469,526.492
51,597.332
71.923,594.112
265.781,321.056
159.031,391.252
176.538,686.204
161.166,426.672
235.891,350.68
96.689,483.988
180.381,540.016
159.031,292.72
176.965,237.98
195.753,389.32
78.755,274.044
51,333.936
199.596,340.376
152.199,389.32
205.147,457.584
382.724,599.076
178.618,326.02
42.832,324.088
88.094,288.024
63.328,156.004
84.678,69.064
254.197,344.052
440.796,482.512
119.265,58.116
49.237,429.704
122.736,348.748
124.017,491.072
66.799,471.752
228.205,346.172
203.866,378.372
304.211,353.256
142.805,389.32
152.199,406.708
114.623,549.676
157.75,548.388
207.709,410.572
103.521,416.368
113.342,411.216
171.841,471.752
287.558,545.812
238.453,306.888
251.69,346.172
250.409,462.092
239.734,436.332
348.619,346.816
214.114,447.28
287.985,531
242.723,471.752
153.053,536.152
159.885,529.712
138.108,502.02
95.408,496.868
119.747,464.668
261.938,545.812
242.296,410.572
258.949,507.816
186.786,403.488
203.439,421.52
247.847,389.32
358.867,502.02
357.159,467.244
130.422,321.056
115.904,413.148
62.102,471.752
213.26,457.584
225.643,532.932
159.885,322.344
179.1,410.572
273.894,466.6
187.213,350.68
177.819,382.236
70.642,353.256
97.97,290.788
295.671,541.948
260.23,578.656
297.806,342.952
69.733,432.924
47.102,516
323.798,414.892
79.981,249.384
47.956,268.704
319.528,306.056
58.204,145.056
205.092,449.024
47.529,293.176
59.912,513.424
197.888,245.064
100.105,278.552
294.817,502.02
174.403,592.18
222.227,265.028
308.054,277.908
191.056,191.612
394.308,597.332
314.459,454.364
405.837,533.576
104.802,129.788
178.246,430.536
199.169,362.916
121.028,439.552
61.248,574.792
369.115,392.54
179.954,556.116
140.67,304.312
290.547,346.172
358.44,326.208
247.847,344.24
252.544,342.952
329.831,407.996
297.379,347.46
228.205,341.664
213.26,324.276
217.957,239.268
234.183,333.936
140.67,422.164
85.16,260.52
188.921,415.08
174.83,528.424
179.954,565.776
230.34,494.936
169.279,565.776
205.147,317.836
212.833,212.864
71.496,344.884
51,493.648
105.656,451.788
251.263,400.912
238.453,458.872
150.064,397.692
173.976,608.28
97.97,426.028
318.302,505.884
183.37,570.284
166.717,391.896
72.777,353.256
139.389,451.144
110.78,233.472
98.824,271.468
81.317,684.272
373.33,555.284
182.034,414.248
269.142,221.048
184.596,531.456
41.551,173.392
237.544,333.104
273.839,276.432
226.869,98.688
140.188,289.956
198.26,611.312
129.94,381.404
135.491,292.532
64.182,553.996
358.812,384.624
79.554,270.636
96.207,415.536
69.306,214.608
45.821,392.352
117.612,255.368
74.485,329.428
118.466,353.256
295.244,293.364
162.447,501.376
224.362,388.032
56.551,180.664
125.725,412.504
241.869,550.32
203.866,324.276
320.437,408.64
150.064,388.032
203.012,511.036
154.334,415.724
153.48,518.12
184.651,525.204
71.069,457.584
322.572,540.016
310.189,498.8
251.69,254.08
152.199,531.644
319.583,308.176
64.664,393.184
182.943,463.38
95.408,434.4
123.163,496.868
139.389,437.62
161.166,359.696
273.467,249.572
82.598,409.284
84.306,353.256
164.582,89.216
86.014,286.924
71.496,531
198.315,496.868
155.188,386.744
199.596,435.044
64.664,547.744
178.673,320.412
164.582,510.392
299.514,380.948
193.618,292.076
191.056,333.292
200.45,295.94
224.362,493.004
195.698,350.492
219.183,604.872
294.762,223.624
57.35,320.224
49.664,373.032
173.921,466.412
238.398,479.936
104.802,472.396
159.885,540.66
203.866,424.096
55.27,344.24
215.34,597.144
276.828,163.088
266.153,275.144
275.974,204.304
276.456,378.372
316.167,308.176
148.783,325.564
181.235,386.1
150.918,336.512
139.389,541.948
171.841,519.408
241.869,341.02
180.808,377.084
200.45,407.352
132.13,408.64
237.599,395.116
202.585,410.572
118.466,427.316
100.959,395.116
179.954,261.808
160.312,546.456
161.593,539.372
118.893,255.368
165.863,322.988
213.26,381.592
146.221,300.448
191.483,418.3
150.064,504.596
149.637,493.648
64.664,451.788
217.53,261.808
168.425,348.104
236.318,330.716
186.786,212.864
60.821,410.572
170.133,355.188
62.956,330.716
175.257,334.58
51,494.292
156.469,395.76
191.056,175.512
90.711,231.54
143.659,521.984
190.202,418.3
148.783,465.312
338.798,392.54
261.511,485.92
178.673,413.792
188.067,309.464
290.547,284.992
190.202,398.98
124.017,348.104
71.496,319.124
118.466,293.364
123.163,536.796
265.354,388.032
230.34,111.756
161.166,418.944
155.188,448.568
245.285,248.284
282.434,251.504
216.676,473.684
171.414,440.196
140.243,532.932
241.015,236.692
199.596,268.892
207.282,304.956
102.24,262.452
197.888,442.128
205.147,433.112
233.756,265.672
265.354,266.96
359.721,234.116
143.604,376.896
59.058,143.768
92.364,201.728
91.51,533.388
118.838,214.608
103.893,416.18
209.362,304.768
190.574,278.364
150.436,479.936
145.367,335.868
133.411,355.832
147.075,321.056
217.957,314.616
196.18,460.16
194.899,471.108
203.866,239.912
197.888,327.496
303.357,438.264
132.557,465.312
165.009,432.468
137.254,417.656
165.863,514.256
89.857,397.692
117.612,342.308
195.753,306.244
245.285,474.328
194.472,216.084
286.704,333.936
283.715,381.592
106.083,338.444
74.485,422.164
69.788,400.912
118.893,546.456
198.315,292.076
211.125,243.132
222.654,308.82
222.654,319.768
280.299,500.732
70.215,497.512
156.469,339.088
148.783,477.548
161.593,393.184
244.431,341.02
96.689,291.432
200.45,467.888
345.63,527.78
126.579,293.364
180.808,472.396
122.309,237.98
192.337,401.556
191.483,406.708
236.318,265.672
171.841,265.028
220.946,362.272
225.643,388.032
212.833,410.572
71.069,89.216
261.511,503.952
199.596,544.524
270.051,329.428
293.109,341.664
254.679,352.612
305.492,476.26
144.94,357.764
85.16,500.732
133.838,465.956
142.805,455.652
199.596,301.736
244.004,606.348
172.695,189.68
176.111,287.568
104.802,561.912
136.772,168.24
216.194,267.416
141.896,296.396
151.717,391.708
87.667,315.072
112.86,317.648
275.12,624.836
100.904,344.052
