y,x
425.424,315.072
323.798,300.904
382.297,215.252
270.85,620.328
416.884,266.128
378.027,315.072
326.787,290.6
348.564,299.616
384.005,215.896
47.529,479.936
218.329,181.764
325.506,248.74
258.095,480.768
285.85,499.444
126.152,424.74
134.265,455.652
370.396,209.644
210.698,334.58
229.059,391.252
133.411,427.316
225.216,335.868
182.089,391.252
341.787,344.24
196.18,259.876
211.979,332.648
328.123,482.056
350.327,339.732
343.495,239.912
439.997,458.228
296.952,386.744
174.83,426.028
202.158,422.808
265.354,478.836
68.934,428.604
240.161,312.04
239.734,133.008
188.067,469.82
133.411,469.82
354.17,330.716
150.064,440.84
381.498,487.852
349.473,680.408
466.044,312.684
141.524,440.84
478,308.82
471.168,357.764
471.168,530.356
277.31,482.056
290.974,494.292
144.94,476.904
427.187,550.32
390.892,471.752
387.476,189.68
183.37,460.16
361.002,456.94
228.632,399.624
214.114,486.564
405.41,263.096
371.677,411.86
62.529,56.372
353.688,462.548
456.595,276.432
374.184,450.312
293.908,275.144
135.491,221.692
310.134,425.84
449.763,201.728
338.316,431.636
253.77,204.304
314.404,242.944
175.629,163.088
139.761,107.704
226.869,50.388
266.58,231.996
267.007,227.488
304.156,191.424
205.946,333.104
450.617,474.14
380.644,497.512
467.752,312.684
403.275,581.876
434.873,666.24
448.537,578.012
450.672,404.132
478,344.884
466.044,267.604
398.578,651.428
288.839,571.572
446.829,486.564
446.829,535.508
466.044,286.924
463.482,330.716
463.482,354.544
435.727,597.332
417.366,603.128
460.066,236.692
448.537,489.14
460.066,107.248
441.278,159.412
469.887,400.268
462.628,485.276
389.611,508.46
410.107,382.88
449.336,298.328
379.308,411.672
431.402,130.888
424.57,338.256
451.044,385.912
428.84,349.204
443.785,302.192
395.961,364.016
422.862,52.32
316.167,246.352
308.481,400.268
416.939,419.588
318.302,505.24
434.019,409.284
334.101,267.604
391.319,320.412
345.63,503.952
380.217,679.12
385.341,457.584
390.038,480.124
418.22,467.244
464.763,436.332
257.668,472.396
315.74,505.884
467.325,261.808
469.887,341.664
434.873,648.852
381.498,429.248
452.807,398.98
302.93,388.676
403.275,488.496
323.853,408.64
384.914,292.72
339.652,358.408
341.787,440.196
317.875,317.192
70.215,336.512
152.626,679.764
247.847,230.252
352.462,267.604
201.304,554.184
317.82,487.664
439.515,161.8
403.22,208.168
340.024,302.192
75.284,593.28
426.705,194.644
56.069,333.104
437.807,383.98
425.851,193.356
443.358,289.312
332.765,204.304
265.726,503.12
136.772,269.992
109.499,412.504
72.35,411.86
100.959,558.048
148.783,672.036
109.499,471.752
136.4,493.648
284.569,358.408
177.392,496.224
295.244,522.628
138.108,309.464
108.218,594.756
70.215,626.956
66.372,625.668
104.802,635.328
71.069,500.088
190.202,579.944
156.042,646.92
153.053,638.548
373.385,478.192
166.29,635.328
124.017,343.596
231.621,461.448
104.375,277.264
84.306,505.884
241.869,365.492
115.477,254.08
149.637,490.428
251.69,536.796
69.788,529.712
236.745,402.844
284.569,489.14
254.679,491.716
296.525,494.936
344.349,435.044
190.202,420.232
232.048,480.768
315.74,519.408
277.737,380.948
265.354,392.54
231.621,386.744
120.601,121.416
270.478,531
158.604,338.444
178.673,431.18
202.585,321.056
105.656,346.816
183.742,622.904
128.232,649.952
202.957,415.536
255.478,321.512
293.054,469.632
132.929,653.172
64.609,182.408
357.104,471.564
124.816,336.968
118.838,253.892
308.426,651.884
150.863,292.532
109.444,364.016
312.269,335.68
264.872,338.9
179.899,316.36
266.58,523.084
119.692,272.568
362.283,328.14
360.148,194.188
355.451,417.656
386.622,414.436
436.154,465.956
370.823,460.804
383.633,339.732
419.501,328.14
175.257,536.152
401.567,261.164
394.308,465.312
203.439,344.24
89.003,386.744
138.108,461.448
162.02,395.76
73.204,449.856
199.169,268.248
155.615,404.776
115.05,445.992
74.912,381.592
152.199,431.18
94.127,425.384
73.204,286.28
90.284,476.26
141.524,488.496
142.378,420.232
196.18,500.732
137.681,395.116
140.243,453.076
269.996,516
325.506,414.892
199.114,516.644
211.924,640.292
191.483,395.116
389.611,412.504
221.373,464.668
396.87,527.78
229.913,236.692
199.169,286.924
335.809,411.86
228.632,388.676
313.605,480.124
333.674,489.14
352.035,250.86
337.517,512.968
382.352,485.92
393.454,501.376
437.435,621.16
446.829,347.46
390.038,453.72
460.066,411.216
386.195,457.584
389.611,490.428
308.481,319.768
458.785,442.128
424.198,442.128
466.471,331.36
463.482,514.9
392.6,486.564
463.482,460.16
428.041,543.236
265.781,514.9
244.004,614.72
362.283,264.384
381.498,501.376
308.481,467.888
350.327,557.404
72.35,483.344
251.69,324.92
60.394,480.768
166.29,404.776
189.348,428.604
65.091,603.128
158.177,607.636
208.136,506.528
137.681,485.276
172.695,252.148
87.722,550.964
94.981,570.928
90.284,413.792
130.422,465.312
191.483,381.592
440.796,369.168
259.321,264.84
180.326,347.272
50.091,478.004
454.46,537.252
429.694,353.712
133.356,624.836
344.721,222.98
231.566,306.056
407.917,224.268
123.962,235.216
125.67,159.868
382.724,186.272
429.694,400.08
348.564,302.192
212.351,83.232
333.192,303.48
337.462,478.648
432.683,371.744
130.367,595.212
207.282,219.304
171.841,295.94
313.178,643.7
134.265,533.576
96.262,554.828
239.307,462.736
230.767,498.156
92.419,222.524
92.846,641.124
99.678,593.468
144.94,217.372
259.376,443.416
237.172,493.648
214.114,487.208
272.186,279.196
165.436,411.216
190.202,414.436
64.237,303.024
219.238,245.064
315.74,221.88
371.677,505.884
413.523,623.092
214.059,184.984
226.442,612.6
55.215,374.32
78.273,344.696
96.634,627.412
216.194,226.844
43.686,239.08
45.394,257.112
114.568,231.352
74.003,168.24
293.908,629.344
225.161,612.6
275.974,259.688
172.213,407.808
309.707,61.98
226.442,612.6
250.354,631.92
91.083,311.208
192.709,318.936
65.89,179.188
431.457,419.588
461.774,565.132
464.763,600.552
437.435,538.084
456.65,386.744
380.644,483.344
396.016,514.256
317.021,630.176
422.49,326.208
444.694,483.988
465.19,436.976
350.327,415.08
444.694,650.784
307.2,534.864
429.322,268.892
383.633,615.364
404.129,300.448
466.471,447.28
460.066,520.696
429.322,622.448
141.524,396.404
419.501,420.876
437.435,411.86
399.432,527.78
199.169,408.64
333.674,512.324
378.082,399.624
467.752,322.344
401.567,511.68
399.432,516.832
466.044,443.416
413.95,238.624
383.633,445.992
301.222,490.428
238.453,326.852
337.517,335.868
337.517,349.392
399.432,525.848
390.892,513.612
448.11,492.36
431.884,227.032
368.688,601.84
328.123,592.18
346.911,368.068
396.87,424.096
261.084,398.98
313.605,427.96
434.873,327.496
338.798,503.952
320.864,480.124
457.931,503.952
461.347,481.412
430.603,404.776
280.299,574.792
265.354,330.716
344.349,348.748
448.11,404.776
358.867,253.436
370.396,681.696
451.044,557.216
335.754,335.68
425.424,248.096
440.796,521.796
369.06,513.424
216.621,475.428
374.611,219.76
362.228,314.428
211.07,373.032
298.178,227.488
256.759,331.172
369.914,261.62
205.092,309.92
370.341,254.536
266.58,638.36
330.63,333.748
365.644,264.196
331.911,356.288
333.619,328.596
315.685,347.916
337.035,333.748
437.807,260.976
453.179,607.448
270.051,353.9
233.329,340.376
207.282,327.496
349.473,390.608
342.214,258.588
315.74,494.292
321.718,469.82
384.06,295.296
348.192,451.144
189.775,447.28
262.792,332.004
331.966,412.504
241.869,342.308
222.227,497.512
342.214,386.744
184.651,407.352
205.147,327.496
310.189,274.688
250.409,358.408
254.679,342.308
186.359,233.472
399.859,483.344
153.48,439.552
216.676,487.208
200.45,504.596
246.566,393.184
302.076,440.84
439.143,519.408
197.888,341.02
141.524,445.348
219.238,459.516
113.769,445.992
271.759,497.512
394.308,347.46
457.504,458.228
413.523,336.512
337.517,397.692
372.531,484.632
431.03,512.324
306.773,398.336
466.898,326.852
279.872,299.804
397.724,593.468
299.941,518.764
441.278,359.052
314.459,491.716
165.009,425.384
454.088,386.1
263.646,262.452
293.109,248.928
213.26,274.688
237.599,344.24
216.676,432.468
64.664,299.16
296.098,339.732
220.092,523.916
142.805,293.364
89.857,578.656
436.526,654.46
366.498,481.868
246.084,337.612
54.788,270.636
73.576,655.104
348.564,275.788
218.756,374.32
388.702,338.9
434.391,382.048
48.81,604.228
208.081,221.692
304.156,462.548
351.98,285.448
211.497,624.192
152.998,274.5
296.098,313.328
191.056,504.596
342.214,322.988
189.775,359.052
408.399,418.944
325.134,386.1
246.566,386.744
314.459,443.416
340.933,346.172
241.869,294.652
261.938,415.724
218.811,297.872
235.037,359.696
223.508,333.936
255.106,176.156
431.03,505.884
402.421,490.428
373.812,447.28
369.969,338.444
314.886,270.18
133.411,375.796
366.553,216.728
238.88,327.496
245.285,328.784
186.359,411.216
163.301,219.304
214.968,212.864
201.731,256.656
325.134,338.444
270.905,388.676
267.489,411.216
60.821,474.972
359.721,294.008
179.954,267.604
272.186,319.768
331.112,516.832
222.654,349.392
302.93,384.812
114.196,316.548
249.128,412.504
257.241,398.98
282.434,381.592
290.547,346.816
121.028,427.316
334.101,328.14
260.23,256.012
302.875,199.796
78.7,504.408
257.186,259.688
294.762,232.64
172.64,276.432
337.462,310.564
171.786,296.396
243.949,60.048
161.111,330.528
347.71,288.024
333.192,321.512
179.899,307.344
173.921,335.68
388.702,329.24
85.532,279.008
338.743,340.188
93.218,316.36
348.564,323.444
328.922,253.248
439.143,265.672
341.36,382.236
73.631,467.888
334.101,333.292
207.709,442.128
340.933,400.268
343.495,413.148
464.763,489.14
156.469,276.62
384.06,341.664
399.005,432.468
461.347,553.54
161.593,509.748
135.973,278.552
215.822,273.4
300.795,246.996
194.472,478.192
250.409,462.092
360.575,344.24
227.351,399.624
216.676,325.564
258.095,268.248
330.685,390.608
433.592,378.372
333.247,393.184
205.147,398.336
220.946,459.516
241.869,268.248
422.917,232.184
365.699,210.288
304.638,272.756
284.996,406.064
181.235,421.52
259.376,509.748
230.767,303.024
202.585,380.948
147.075,465.956
191.056,566.42
134.692,552.896
139.389,488.496
398.578,159.412
84.306,488.496
325.988,406.064
317.021,253.436
211.979,296.584
259.376,220.592
261.511,305.6
311.47,242.488
229.486,293.364
229.486,336.512
322.999,243.132
352.462,328.14
344.349,326.208
217.957,467.244
83.879,283.06
194.899,226.388
191.056,346.172
327.269,287.568
143.659,479.48
311.47,438.264
107.364,458.228
323.853,261.808
197.034,307.532
192.337,447.28
235.891,291.432
225.643,464.024
427.132,333.104
337.462,186.272
203.384,320.224
193.136,481.224
58.204,134.752
223.88,461.904
345.148,189.492
229.004,266.128
133.356,250.672
215.767,244.876
216.621,198.508
112.86,290.6
134.637,122.516
235.409,89.028
452.752,470.92
311.842,382.048
208.508,382.692
276.401,518.576
94.127,201.272
262.365,335.868
206.855,500.088
198.742,487.852
266.635,339.088
315.74,417.012
99.678,354.544
109.499,136.872
225.216,537.44
111.634,351.968
202.158,526.492
199.169,295.94
259.376,279.84
302.503,457.584
73.204,511.68
122.736,494.936
252.544,404.776
211.979,568.352
232.048,664.308
176.111,536.152
263.219,556.76
132.984,594.112
227.778,560.624
255.96,545.168
65.518,670.104
169.279,563.2
246.566,486.564
276.456,327.496
152.199,333.292
255.106,393.184
88.149,568.996
434.873,261.808
317.021,315.904
56.978,479.48
144.94,149.108
90.284,347.46
121.455,223.168
160.739,549.676
174.83,464.668
142.378,455.652
61.62,116.076
201.249,503.12
262.737,289.312
261.883,553.352
101.758,49.744
71.868,244.876
176.91,326.664
106.028,231.996
165.808,289.956
79.981,46.524
172.64,289.956
112.86,312.496
157.268,521.152
99.196,168.884
77.846,443.872
53.934,254.536
233.274,630.632
77.846,188.848
235.836,635.14
228.205,322.344
110.353,549.032
305.919,319.768
156.042,503.952
124.017,600.552
60.394,572.86
120.174,638.548
242.723,519.408
121.455,267.604
112.915,444.704
59.113,389.964
235.891,345.528
161.593,404.776
161.166,549.676
132.984,500.732
61.248,479.48
69.788,150.396
135.546,658.512
64.237,335.224
257.241,395.116
278.591,464.024
221.373,445.348
106.083,134.94
127.006,274.044
361.429,350.68
332.393,496.868
220.092,426.028
445.121,395.76
461.347,396.404
396.016,467.888
294.39,412.504
391.319,496.224
417.366,299.804
399.432,421.52
448.537,424.096
455.796,417.656
401.994,508.46
382.352,474.328
134.637,476.072
181.607,441.296
62.047,126.38
233.701,588.128
166.235,428.416
370.768,455.464
150.064,455.652
211.125,458.228
232.475,509.104
158.177,416.368
153.48,416.368
208.136,487.208
98.397,510.392
209.844,417.012
181.235,473.684
152.199,495.58
128.714,324.92
126.152,423.452
92.419,358.408
83.879,453.076
148.783,455.652
160.739,328.14
189.348,401.556
157.323,440.196
281.153,500.732
271.332,514.9
68.934,380.948
59.113,362.916
249.128,576.08
150.064,465.312
441.278,201.916
172.268,411.86
127.006,476.26
326.415,482.056
59.54,324.276
71.069,392.54
79.182,402.844
309.762,317.836
308.481,426.028
221.373,350.68
209.844,616.652
110.353,328.784
237.172,281.772
67.653,333.936
73.204,477.548
140.243,507.816
67.226,448.568
68.934,279.84
65.518,401.556
65.091,433.756
158.604,501.376
170.133,411.216
220.092,480.124
55.642,651.884
62.474,359.508
101.331,347.272
54.361,407.164
46.248,277.72
47.956,322.8
69.306,380.76
85.532,348.56
220.464,310.564
55.642,651.24
222.172,245.52
227.296,317.648
134.21,388.488
148.783,527.78
271.759,543.88
137.254,608.924
100.105,562.556
154.761,395.116
70.215,517.476
76.193,538.084
262.792,250.86
125.298,391.252
200.877,500.732
157.323,241.2
137.254,408.64
136.4,422.808
180.808,212.22
324.707,387.388
377.228,633.396
144.086,438.908
217.957,483.988
201.731,555.472
197.461,490.428
270.905,259.876
131.276,270.18
140.67,342.308
217.957,520.696
116.331,425.384
270.051,473.684
100.959,237.98
138.535,409.928
69.361,315.904
59.967,167.14
133.838,416.368
91.565,501.376
218.384,265.672
122.309,329.428
124.444,581.232
116.331,406.708
145.794,646.92
128.287,184.528
264.927,494.936
60.394,277.264
174.83,573.504
121.882,107.892
268.77,484.632
172.695,502.02
197.461,454.364
148.783,449.856
87.295,420.876
70.215,549.676
94.981,597.332
130.422,601.84
75.339,107.248
51.799,586.84
187.158,70.352
177.764,559.792
48.383,224.912
164.527,529.524
48.81,219.76
60.339,92.248
294.762,121.872
202.103,64.556
125.243,414.248
194.844,60.048
100.904,326.664
114.141,125.736
205.147,404.776
107.364,297.872
451.099,473.04
71.069,350.68
249.982,264.384
291.828,262.452
194.472,295.94
141.951,489.784
207.282,484.632
214.541,284.348
129.141,276.62
357.159,565.776
206.001,328.14
270.905,443.416
317.021,265.672
249.128,471.752
263.646,444.704
203.012,348.104
220.946,397.692
229.059,341.02
214.114,459.516
146.221,494.936
184.651,328.784
51,219.304
232.902,339.732
278.591,549.676
210.271,355.188
71.496,379.016
220.946,474.972
119.747,322.988
203.012,243.132
195.753,521.34
62.102,389.32
146.221,518.12
62.956,399.624
215.822,279.196
220.946,245.708
186.359,467.888
119.747,432.468
305.492,476.904
324.707,285.636
214.541,436.976
211.979,465.312
378.082,686.848
141.042,660.256
47.956,427.772
176.91,372.388
235.409,228.776
428.84,669.272
61.193,302.192
194.844,378.184
42.832,233.928
211.924,172.748
276.828,247.452
63.328,54.896
245.657,237.148
194.844,181.12
193.99,329.884
255.051,644.8
138.907,236.504
55.642,384.624
220.464,338.256
188.866,434.212
44.54,337.612
176.91,374.32
46.675,380.76
44.54,59.404
244.376,335.036
116.276,608.092
126.097,226.844
177.764,201.728
123.59,476.26
108.218,424.74
265.781,293.364
361.429,547.1
367.834,481.412
375.093,322.344
425.479,523.916
240.161,260.52
171.841,525.204
166.717,340.376
96.262,303.668
98.397,417.656
102.24,534.864
71.069,459.516
150.491,521.984
201.304,431.824
126.579,527.136
202.158,242.488
213.26,491.716
334.101,358.408
110.78,616.008
247.42,493.648
130.422,608.28
157.323,339.732
244.858,512.968
227.351,346.172
75.766,439.552
189.348,498.156
210.271,533.576
145.367,456.296
97.97,393.828
171.841,453.72
189.775,436.976
194.472,485.276
185.932,397.048
226.924,555.472
375.093,326.852
415.658,415.08
260.657,143.312
317.021,326.208
179.1,555.472
210.698,516.188
78.755,436.976
212.833,499.444
153.907,662.376
150.918,534.864
106.083,556.116
338.743,272.568
76.138,392.352
146.593,212.032
61.193,394.284
201.676,503.12
278.109,120.584
265.726,99.976
301.594,648.664
198.26,231.996
217.902,382.692
152.998,335.68
68.025,537.896
178.246,506.528
181.235,413.148
136.827,483.344
275.602,389.32
169.279,505.884
210.698,521.984
214.541,459.516
265.354,339.732
261.511,533.576
217.53,476.904
208.563,418.944
193.618,529.712
95.408,432.468
228.205,507.172
159.885,459.516
132.13,326.852
141.097,495.58
150.918,230.252
160.312,473.684
71.496,186.46
177.392,397.692
135.973,337.8
61.248,558.048
197.034,412.504
222.227,392.54
182.943,486.564
229.486,494.936
258.095,391.252
298.66,563.844
86.014,563.2
133.411,420.232
95.408,496.868
132.557,411.216
81.744,589.604
226.07,533.576
72.35,216.084
171.841,318.48
178.673,413.148
294.817,344.24
261.511,272.756
96.689,424.096
167.144,454.364
238.453,354.544
137.254,543.88
235.891,301.092
205.147,393.828
203.866,500.088
206.001,261.164
188.921,358.408
92.419,430.536
302.076,269.536
125.298,456.94
159.031,437.62
103.948,458.228
164.582,637.904
188.067,335.868
55.642,570.74
219.183,220.404
269.996,525.66
81.262,651.24
76.565,540.472
229.858,173.392
177.337,330.528
79.554,517.288
210.216,564.3
270.85,333.104
295.616,92.892
54.788,561.08
47.956,438.72
158.122,385.268
74.43,216.54
140.615,222.336
120.973,518.576
127.805,523.728
94.554,379.66
97.543,473.04
128.714,282.416
96.689,429.248
176.538,437.62
105.656,405.42
149.637,403.488
117.185,333.936
195.753,475.616
133.838,399.624
118.466,444.06
407.118,385.456
369.969,309.464
430.176,268.892
444.694,203.848
450.672,494.292
462.201,470.464
461.347,467.888
365.272,550.32
313.605,532.288
425.479,427.316
403.275,407.352
403.275,494.936
454.088,646.276
369.969,455.652
273.04,268.248
444.694,389.32
425.479,560.624
357.586,600.552
395.162,511.036
365.272,443.416
460.92,499.444
223.508,471.108
313.605,572.216
432.311,408.64
376.801,327.496
340.933,358.408
270.905,490.428
375.52,404.776
363.137,437.62
437.008,388.676
264.073,260.52
434.873,605.06
270.905,242.488
311.47,192.9
462.201,212.864
327.696,445.992
275.175,385.456
285.85,573.504
311.47,236.692
221.373,277.908
165.863,305.6
356.677,427.128
50.091,411.028
191.428,517.932
381.016,215.252
404.928,201.728
345.575,193.356
337.035,199.152
448.055,550.132
432.738,438.264
328.977,479.48
418.22,409.284
429.749,567.064
438.716,244.42
374.239,356.476
412.669,343.596
284.996,352.612
381.071,330.072
323.853,468.532
384.487,398.336
322.999,410.572
331.966,422.164
295.244,237.98
328.123,254.724
424.198,202.56
235.037,292.72
425.906,438.264
386.195,444.704
281.153,290.144
407.545,431.18
255.96,187.104
337.944,310.108
411.388,336.512
375.093,395.76
310.616,462.736
370.396,445.348
428.468,550.32
420.782,509.748
318.729,199.984
299.087,350.68
467.325,409.284
441.278,271.468
447.628,610.668
328.922,482.512
408.344,313.14
212.351,118.008
401.512,330.528
222.599,119.94
342.159,288.024
235.409,146.344
230.285,99.976
328.922,284.16
323.798,416.824
395.107,331.816
355.396,306.7
283.66,317.648
383.578,383.336
353.688,375.608
305.01,429.704
433.11,218.472
290.492,191.424
326.36,447.092
248.646,69.064
374.184,226.2
68.934,408.64
64.237,646.92
70.642,650.14
87.722,548.388
65.518,445.348
373.812,469.82
100.532,410.572
199.169,540.016
65.518,413.792
132.13,450.5
162.447,417.656
144.513,540.66
64.664,400.268
103.948,458.228
133.838,460.16
154.334,386.1
199.169,480.768
130.422,547.1
67.653,498.8
100.959,261.808
117.185,536.152
104.802,563.2
68.934,558.048
200.45,668.816
95.835,606.348
207.709,295.296
213.26,534.864
243.15,344.884
284.996,268.248
140.243,317.836
85.16,486.564
264.073,503.308
119.747,547.744
115.477,533.576
99.251,637.26
184.651,541.304
145.367,513.612
416.085,412.504
164.582,265.028
341.36,322.344
46.248,311.852
95.78,237.792
106.882,187.56
163.246,258.4
111.152,653.816
273.412,272.568
137.626,279.652
111.152,128.312
278.536,450.312
231.139,210.1
102.612,260.976
286.649,264.196
51.799,317.004
56.496,425.84
192.282,93.536
262.31,595.212
256.332,616.464
47.956,312.496
187.585,641.58
149.582,385.912
228.15,85.808
75.711,359.508
94.072,209.456
79.554,514.712
121.4,601.652
89.375,420.688
126.524,452.888
298.605,471.564
159.031,216.728
68.934,445.992
79.182,641.124
314.459,452.432
210.698,411.86
217.53,433.112
160.312,514.256
182.089,618.584
139.389,227.032
264.927,392.54
322.999,508.46
167.998,534.864
260.657,572.86
209.417,529.712
281.58,322.344
159.885,599.264
89.857,523.272
232.475,346.816
212.833,431.824
194.472,355.188
126.579,460.16
192.337,306.888
60.821,209
215.395,301.736
276.456,534.22
173.976,354.544
124.444,262.452
353.743,67.32
249.128,360.34
226.07,495.58
165.863,315.26
131.276,255.368
237.172,357.12
296.525,451.144
43.259,494.104
249.073,326.664
142.75,412.96
132.929,338.256
48.383,79.368
134.21,401.368
134.637,334.392
196.125,292.532
186.731,230.708
314.404,58.76
199.968,289.312
241.814,629.988
189.72,396.86
257.613,389.776
185.023,385.912
125.243,306.7
209.362,242.3
202.957,291.888
47.956,621.616
252.916,473.496
195.271,327.308
62.047,227.488
208.508,499.9
215.767,251.316
112.86,210.744
97.97,274.044
148.356,523.916
192.764,470.464
64.237,415.724
178.673,470.464
140.243,431.18
148.783,594.112
70.215,345.528
123.163,508.46
162.02,550.964
64.664,232.184
77.901,543.236
183.37,300.448
168.425,536.796
174.83,552.252
100.959,319.768
101.386,603.772
142.805,519.408
266.208,266.96
127.006,262.452
97.97,259.876
173.976,437.62
141.951,434.4
62.956,533.576
197.034,616.652
130.422,620.516
117.612,313.972
83.025,577.368
177.392,406.064
147.502,561.268
218.811,215.44
66.372,238.624
111.634,339.088
176.538,460.16
146.221,457.584
179.527,411.216
182.943,341.664
154.334,321.056
98.824,663.664
73.149,634.496
140.188,598.432
63.328,276.432
88.094,502.476
96.634,230.708
122.254,617.752
190.147,277.72
153.425,219.116
188.012,544.98
108.163,226.844
81.689,587.484
219.183,168.884
144.458,222.336
78.7,597.788
74.43,624.192
217.53,133.652
216.676,303.024
